radeg,raerr,decdeg,decerr,number_of_Obs,Johnson_V,Verr,Johnson_B,B_err,Sloan_g,gerr,Sloan_r,r_err,Sloan_i,i_err
118.857959,1.157,-25.957424,0.61,2,15.155,-0,16.466,-0.063,15.669,0.054,14.532,0.029,14.001,0.021
118.859363,0.75,-25.947164,1.298,2,16.305,0.043,17.024,0.066,16.549,-0,16.461,-0,NA,NA
118.86081,1.102,-25.987672,0.846,3,14.651,0.005,15.217,0.026,14.917,0.011,14.496,0.01,14.447,0.01
118.861659,1.04,-25.936819,0.683,2,NA,NA,16.55,-0,16.296,-0,15.703,-0,15.349,-0.101
118.864547,1.109,-26.036914,0.383,3,13.938,0.037,14.389,0.057,14.125,0.019,13.84,0.048,13.818,0.115
118.86485,1.243,-25.973183,0.558,2,15.798,-0,16.59,-0.07,16.177,0.026,15.596,0.057,15.509,-0
118.866114,0.936,-25.965395,0.421,2,15.148,0.021,15.85,0.105,15.45,0.008,14.987,0.042,15.063,-0
118.867051,0.208,-25.873659,0.316,2,13.587,0.005,13.723,0.015,13.571,0.013,13.605,0.016,13.794,0.075
118.867635,0.402,-25.92219,0.434,2,14.818,0.022,15.49,0.048,15.084,0.008,14.594,0.008,14.473,0.023
118.869299,0.211,-26.054022,0.068,2,12.341,0.012,12.827,0.006,12.542,0.024,12.222,0.021,12.189,0.034
118.869878,0.213,-25.933236,0.262,2,13.986,0.008,14.705,0.035,14.298,0,13.768,0.041,13.678,0.026
118.869997,0.481,-25.864319,0.661,2,13.893,0.008,14.079,0.01,13.901,0.028,13.945,0.043,14.149,0.057
118.871584,0.133,-25.951479,0.196,2,13.276,0.01,14.35,0,13.797,0.008,12.907,0.024,12.537,0.045
118.872644,1.045,-26.035848,0.842,2,15.723,-0,16.05,-0.041,15.795,-0,NA,NA,NA,NA
118.87361,0.071,-26.062065,0.911,2,NA,NA,NA,NA,NA,NA,NA,NA,12.618,0.08
118.873853,0.596,-25.840341,0.572,2,15.169,0.033,16.379,0.037,15.691,0.008,14.718,0.017,14.456,0.03
118.874781,0.132,-25.854234,0.062,2,10.793,0.009,11.179,0.009,10.92,0.017,10.714,0.02,10.74,0.056
118.875397,0.467,-26.079893,0.384,2,15.147,0.053,16.561,0.032,15.821,0,14.586,0.014,13.994,0.111
118.877688,0.375,-26.071371,0.616,2,13.423,0.006,13.876,0.021,13.617,0.011,13.373,0.043,13.275,0.059
118.877707,0.734,-26.051711,0.351,2,13.9,0.012,14.351,0.02,14.06,0.023,13.782,0.023,13.833,0.161
118.879982,0.27,-25.985829,0.171,2,14.054,0.006,14.309,0.006,14.115,0.014,14.08,0.046,14.229,0.093
118.881673,0.322,-25.903125,0.537,2,13.453,0.017,13.664,0.008,13.487,0.018,13.501,0.02,13.586,0.033
118.882119,0.827,-26.042959,0.913,2,15.455,0.011,15.766,0.006,15.508,0.017,15.398,0.081,15.545,-0
118.88222,0.104,-25.918224,0.123,2,13.479,0.025,14.089,0.01,13.744,0.016,13.29,0.015,13.171,0.067
118.882678,0.634,-25.88592,0.587,2,15.155,0,15.629,0.006,15.314,0.016,15.055,0.006,15.141,0.047
118.88306,0.108,-25.962648,0.083,2,12.886,0.006,13.049,0,12.884,0.015,12.966,0.034,13.107,0.059
118.883071,0.964,-26.103964,1.071,2,16.042,-0,17.105,-0.103,16.518,0.054,15.851,0.019,NA,NA
118.883872,0.488,-25.874628,0.461,2,15.222,-0,16.118,-0,15.649,-0,14.915,0.011,NA,NA
118.884566,0.271,-25.82802,0.177,2,13.598,0.01,13.825,0.006,13.633,0.008,13.641,0.026,13.755,0.11
118.885818,0.633,-26.000292,0.932,2,14.863,0,15.302,0.015,14.999,0,14.819,0.029,14.848,0.355
118.886736,0.659,-26.065493,0.681,2,14.522,0.008,15.578,0.014,15.016,0.015,14.012,0.03,12.882,0.026
118.886774,1.384,-26.081986,0.618,2,15.37,0.101,16.292,-0.104,NA,NA,NA,NA,NA,NA
118.88693,0.276,-26.059278,0.124,2,13.446,0.006,13.881,0.012,13.612,0.017,13.354,0.032,13.348,0.077
118.88768,0.789,-26.081716,0.647,2,NA,NA,16.066,-0.048,15.733,-0,NA,NA,NA,NA
118.887868,1.249,-25.837077,1.103,2,16.627,-0,17.27,-0.129,17.082,-0,16.441,-0,NA,NA
118.888333,0.337,-25.956406,0.353,2,14.634,0.025,16.241,0.041,15.39,0.028,14.035,0,13.497,0.049
118.888422,0.06,-26.006658,0.075,2,11.515,0.01,11.665,0.006,11.521,0,11.573,0.032,11.736,0.048
118.88965,0.217,-25.89044,0.132,2,13.425,0.006,13.924,0.006,13.63,0.006,13.316,0.011,13.265,0.079
118.890592,0.563,-25.80278,0.138,2,14.162,0.015,14.727,0.025,14.391,0.017,14.027,0.012,13.943,0.064
118.890592,0.615,-25.791991,0.744,2,15.258,0,16.183,0.008,15.768,0,15.068,0,14.81,0
118.890883,0.241,-26.108171,0.241,2,13.455,0.029,13.759,0.008,13.535,0.011,13.456,0.032,13.556,0.105
118.891775,0.955,-26.041622,1.177,2,NA,NA,NA,NA,17.194,0.033,16.663,0.099,NA,NA
118.892977,0.548,-26.029927,0.179,2,14.836,0.021,16.29,0,15.541,0.006,14.329,0.039,13.824,0.086
118.894142,0.32,-25.879861,0.62,2,14.447,0.025,14.777,0.006,14.533,0,14.395,0.084,14.455,0.108
118.894333,0.269,-25.84048,0.184,2,14.148,0.03,15.602,0.011,14.859,0.006,13.589,0.006,13.071,0.033
118.894705,0.844,-25.939995,0.674,2,14.703,0.07,15.158,0.021,14.82,0.077,14.633,0.064,14.384,0.077
118.895836,0.29,-25.958463,0.079,2,12.724,0.011,13.373,0.008,13.004,0.006,12.533,0.012,12.436,0.043
118.89656,0.762,-25.802837,0.67,2,14.372,0.032,14.932,0,14.605,0,14.239,0.036,14.23,0.118
118.897582,0.149,-25.865441,0.075,2,10.814,0.004,11.023,0.007,10.84,0.011,10.843,0.032,10.96,0.05
118.899877,1.105,-26.059676,1.211,2,16.66,-0,17.442,-0,17.184,0.143,16.479,0.008,NA,NA
118.900056,1.082,-25.940062,0.366,2,13.825,0.025,14.013,0.006,13.85,0.016,13.918,0.112,14.133,0.094
118.900251,0.38,-26.001887,1.973,2,NA,NA,NA,NA,16.616,-0.075,NA,NA,15.123,-0
118.900309,0.996,-25.905277,0.617,2,15.292,0.037,15.707,0.026,15.409,0.045,15.128,0.039,15.161,0.054
118.901407,0.196,-25.8757,0.148,2,12.271,0.01,12.481,0.008,12.325,0.006,12.307,0.041,12.38,0.081
118.902236,1.01,-25.844383,1.151,2,16.437,0.164,17.027,0.021,16.555,-0,NA,NA,NA,NA
118.902726,0.778,-25.912855,0.89,2,NA,NA,NA,NA,14.288,-0,13.136,-0,12.631,0.029
118.903287,1.168,-26.14068,0.926,2,16.426,0.065,17.319,0.058,16.896,-0,16.446,-0,NA,NA
118.903823,0.333,-25.801126,0.135,2,13.58,0.006,14.174,0.01,13.814,0.012,13.427,0.034,13.342,0.028
118.904381,1.503,-25.895633,1.033,2,16.511,0.046,17.469,0.077,16.893,-0,16.155,-0,NA,NA
118.904446,0.276,-25.918601,0.337,2,12.667,0.006,12.778,0.008,12.642,0.02,12.734,0.023,12.902,0.078
118.905211,0.784,-26.022709,0.537,2,14.897,0.02,15.549,0.046,15.167,0.008,14.739,0.102,14.81,0.112
118.905468,0.612,-25.820004,1.25,2,15.273,0.114,16.13,0.113,15.748,-0,15.276,-0,14.856,-0
118.906267,0.744,-25.856107,0.366,2,14.421,0.01,14.848,0.016,14.58,0.005,14.362,0.091,14.347,0.044
118.906703,0.642,-26.07599,0.211,2,NA,NA,NA,NA,14.448,-0,13.442,-0,13.087,0.089
118.907343,0.698,-26.146193,0.914,2,16.166,0.008,16.907,0.078,16.466,0.011,15.88,0.062,NA,NA
118.907816,0.184,-25.961515,0.07,2,12.848,0.028,13.97,0.011,13.369,0.01,12.449,0,12.103,0.066
118.908058,1.144,-25.888396,0.434,2,14.294,0.049,14.437,0.01,14.267,0.017,14.233,-0,14.588,0.021
118.908209,1.022,-25.863732,0.535,2,14.99,0.027,15.537,0.025,15.21,0.019,14.794,0.026,NA,NA
118.908891,0.544,-25.775381,0.418,2,14.935,0.022,15.72,0.042,15.249,0.008,14.608,0.044,14.437,0.172
118.909377,0.514,-25.743941,0.271,2,14.836,0.023,15.473,0.025,15.083,0.021,14.665,0.023,14.505,0.088
118.909585,0.484,-26.119121,0.965,2,15.903,0.055,16.681,0.008,16.255,-0,15.878,-0,NA,NA
118.91035,0.234,-25.992106,0.198,2,14.346,0.011,14.956,0,14.627,0.011,14.177,0.03,14.043,0.053
118.910621,0.706,-25.883506,0.51,2,14.435,-0,14.807,-0,14.552,0.008,14.366,0.053,14.475,0.204
118.910804,1.125,-25.801635,0.419,2,15.581,0.185,16.544,0.288,NA,NA,NA,NA,NA,NA
118.911475,0.078,-25.876694,0.242,2,11.64,0.006,11.774,0.006,11.625,0.008,11.709,0.033,11.863,0.087
118.912034,0.588,-25.796764,0.243,2,14.614,0.012,15.272,0,14.903,0.035,14.422,0.04,14.264,0.088
118.912147,1.139,-25.932288,0.713,2,15.929,0.08,16.592,0.067,16.222,0.04,15.826,0.016,NA,NA
118.91311,0.485,-25.924795,0.262,2,13.211,0.011,15.426,0.015,14.293,0.025,12.341,0.006,11.206,0.065
118.914313,0.205,-26.055587,0.08,2,12.699,0.008,13.797,0.011,13.219,0.02,12.312,0,12.014,0.053
118.914415,1.085,-26.109822,0.92,2,15.922,-0,16.589,-0.065,16.224,0.011,15.83,0.139,15.304,-0
118.914588,0.166,-25.912855,0.088,2,12.517,0,12.716,0.008,12.536,0.008,12.571,0.021,12.698,0.081
118.914831,0.07,-25.968481,0.075,2,11.725,0.018,11.948,0.006,11.764,0.017,11.774,0.031,11.889,0.064
118.914836,1.353,-25.743089,0.906,2,NA,NA,16.764,-0,NA,NA,16.092,-0.084,NA,NA
118.914862,1.356,-25.816365,0.411,2,15.229,0.028,15.589,0.006,15.311,0.01,15.165,0.016,14.883,-0
118.91534,0.8,-25.742637,1.772,2,16.248,-0,NA,NA,16.488,-0.049,NA,NA,NA,NA
118.915946,0.409,-26.140078,0.68,2,15.183,0.047,16.05,0.029,15.553,0.031,14.873,0.037,14.774,0.006
118.916113,0.294,-25.853797,0.109,2,10.028,0.007,NA,NA,10.059,-0,10.165,0.039,10.44,0.05
118.916217,0.784,-25.884565,0.602,2,13.397,0.322,13.47,0.115,NA,NA,NA,NA,13.671,-0
118.916526,0.317,-25.773373,0.152,2,13.252,0.015,14.479,0.021,13.821,0.014,12.799,0.01,12.397,0.062
118.916568,0.565,-25.752293,0.954,2,14.945,-0,16.433,-0.069,15.571,0.041,14.39,0.014,14.01,0.086
118.916837,0.526,-26.171422,0.339,2,14.062,0.012,14.792,0.023,14.374,0.014,13.865,0.044,13.789,0.028
118.916926,0.376,-25.824138,0.414,2,14.633,0.041,15.156,0,14.853,0.018,14.543,0.034,14.576,0.101
118.917324,0.816,-25.937864,0.443,2,15.492,0.027,16.222,0.023,15.832,0.028,15.251,0.048,15.233,-0
118.918261,0.357,-26.043892,0.986,2,13.767,0.008,14.112,0.011,13.859,0.01,13.758,0.036,13.784,0.106
118.9187,0.133,-25.989573,0.075,2,12.083,0.008,12.223,0.008,12.062,0,12.145,0.036,12.326,0.065
118.919747,0.134,-26.02281,0.095,2,13.231,0.012,13.698,0.011,13.41,0.021,13.128,0.04,13.1,0.044
118.919922,0.406,-25.802578,0.438,2,14.868,0.037,15.353,0.006,15.033,0.029,14.727,0.008,14.665,0.116
118.92016,0.537,-26.095653,0.82,2,NA,NA,NA,NA,16.169,0.026,14.864,0.029,14.426,0.082
118.920331,0.403,-25.901956,0.159,2,13.836,0.014,14.095,0.006,13.886,0.006,13.848,0.033,13.962,0.012
118.921307,0.111,-25.918595,0.11,2,11.541,0,11.606,0,11.487,0.012,11.629,0.025,11.809,0.062
118.921592,0.544,-25.762808,0.829,2,14.476,0.032,14.685,0.015,14.494,0.033,14.518,0.06,NA,NA
118.922705,0.396,-25.868475,0.633,2,15.103,0.082,15.592,0.028,15.295,0.012,14.993,0.036,15.247,0.02
118.923175,0.114,-25.885204,0.069,2,10.271,0.008,10.387,0.006,10.281,0.019,10.354,0.033,10.507,0.039
118.923806,0.761,-26.075863,0.648,2,16.102,0.034,16.785,0.023,16.54,0,15.877,0,NA,NA
118.924029,0.437,-25.954375,1.543,2,15.51,-0,15.965,-0.038,15.643,-0,NA,NA,14.902,-0
118.92406,0.128,-25.780999,0.202,2,14.099,0.018,14.511,0.006,14.243,0,14.018,0.006,13.98,0.082
118.924122,0.358,-26.119007,0.471,2,15.177,0.086,16.581,0.052,15.852,0.006,14.64,0.015,14.072,0.017
118.92413,0.21,-25.912089,0.294,2,12.568,0.011,12.809,0,12.64,0.006,12.579,0.044,12.673,0.067
118.924161,0.146,-25.94249,0.321,2,14.729,0.012,15.46,0.012,15.043,0.025,14.519,0.046,14.37,0.032
118.924212,0.772,-25.796035,0.842,2,15.521,0.041,16.28,0.021,15.776,0.048,15.398,0.116,15.305,-0
118.925104,0.513,-25.847154,1.395,2,NA,NA,NA,NA,NA,NA,NA,NA,15.389,0.044
118.925164,0.729,-25.728466,1.127,2,15.533,0.061,16.203,0.014,15.74,0.054,15.345,0.076,15.244,0.097
118.925291,0.871,-26.099247,0.994,2,14.47,0.031,14.885,0,14.627,0.014,14.401,0.037,14.481,0.024
118.926245,0.288,-25.987784,0.336,2,13.868,0.017,14.548,0.017,14.164,0.011,13.693,0.032,13.588,0.044
118.92631,0.669,-25.746121,0.654,2,14.217,0.01,15.208,0.098,14.553,0.043,13.89,0.064,13.725,0.074
118.926523,1.209,-26.184643,0.767,2,15.681,0.046,16.179,0.048,15.842,-0,15.784,-0,NA,NA
118.926784,0.675,-26.019133,1.26,2,14.642,-0,15.704,-0.032,15.163,0.044,14.152,0.006,13.559,-0
118.92739,0.139,-25.75764,0.043,2,11.464,0.008,13.003,0.006,12.201,0.016,10.851,0.01,10.191,0.061
118.927488,1.292,-25.825198,0.372,2,14.432,-0,15.178,-0.019,14.735,-0,14.154,-0,13.854,0.09
118.92787,0.314,-26.08659,0.709,2,16.279,0.026,16.99,0.045,16.611,-0,16.122,-0,NA,NA
118.928093,0.47,-25.96744,0.147,2,14.441,0.006,15.465,0.006,14.91,0.015,14.092,0.043,NA,NA
118.929381,0.133,-25.895126,0.044,2,12.1,0.006,12.25,0,12.108,0.01,12.146,0.029,12.281,0.073
118.929994,0.979,-26.120809,0.417,2,14.404,0.008,15.01,0.009,14.643,0.023,14.338,0.082,NA,NA
118.930665,0.22,-25.916475,0.284,2,11.601,0,11.73,0.006,11.593,0.01,11.664,0.033,11.814,0.062
118.930771,0.829,-25.832084,0.461,2,15.455,0.008,16.521,0.048,15.827,-0,15.018,-0,14.574,0.006
118.931692,0.471,-26.140335,0.302,2,15.104,0.045,15.837,0.033,15.4,0.021,14.922,0,14.896,-0
118.932004,0.612,-26.050938,0.118,2,13.636,0.011,14.084,0,13.803,0.011,13.539,0.036,13.549,0.099
118.932093,0.423,-26.057732,0.36,2,14.476,0.011,15.145,0.011,14.747,0.014,14.245,0.045,14.117,0.104
118.933478,0.83,-25.968719,0.582,2,NA,NA,NA,NA,15.153,0.006,13.207,0.011,12.126,0.072
118.933863,0.703,-26.180291,1.057,2,15.978,0.069,17.015,0.11,16.413,-0,15.562,-0,15.411,-0
118.93395,0.461,-25.932394,0.538,2,15.271,0.008,15.884,0,15.526,0.031,15.129,0.051,15.065,0.008
118.934647,0.844,-26.08663,0.349,2,15.475,0.033,15.933,0.01,15.642,0.018,15.485,0.025,NA,NA
118.934695,0.337,-25.855712,0.328,2,14.423,0.026,14.861,0.006,14.571,0.006,14.326,0.068,14.321,0.048
118.934734,0.165,-26.104377,0.073,2,13.03,0.006,14.057,0,13.499,0.021,12.671,0.016,12.364,0.041
118.937201,0.331,-25.729874,0.416,2,14.248,0.025,15.438,0.04,14.818,0.026,13.876,0.01,13.517,0.066
118.938436,0.316,-26.110294,0.544,2,14.232,0.025,14.959,0.011,14.55,0.008,14.057,0.044,13.952,0.074
118.93855,0.75,-25.701739,1.152,2,15.753,0.018,16.594,0.023,16.339,0.135,15.497,0.019,NA,NA
118.938969,0.162,-26.063776,0.069,2,12.586,0.006,14.607,0.01,13.596,0.018,11.767,0.006,10.745,0.054
118.93924,0.103,-26.045604,0.077,2,12.481,0.017,13.029,0,12.699,0.017,12.329,0.021,12.26,0.069
118.939246,1.27,-25.9104,0.616,2,16.217,-0,16.831,-0.113,16.386,0.008,15.831,0.167,15.684,-0
118.939521,1.453,-26.051119,0.641,2,15.527,-0,16.294,-0,15.906,0.006,15.427,0.015,NA,NA
118.939966,1.585,-26.056287,0.692,2,16.06,-0,17.145,-0.111,16.634,0.095,NA,NA,NA,NA
118.939967,0.226,-26.057236,0.657,2,NA,NA,NA,NA,NA,NA,15.546,0.114,NA,NA
118.940107,0.397,-25.880449,0.23,2,14.316,0.006,14.983,0.006,14.597,0.03,14.108,0.008,14.017,0.065
118.940522,0.289,-26.184831,0.186,2,13.732,0.006,14.521,0.008,14.089,0.021,13.48,0.048,13.339,0.133
118.941075,0.444,-26.10474,1.444,2,16.063,0.338,16.804,0.141,NA,NA,NA,NA,NA,NA
118.941438,0.755,-26.073845,0.986,2,14.866,0.03,16.411,0.069,15.655,0.006,14.321,0.006,13.698,0.01
118.942144,0.134,-25.89614,0.063,2,10.093,0.004,10.811,0.004,10.412,0.029,NA,NA,NA,NA
118.942389,0.219,-26.123426,0.173,2,13.938,0.021,14.514,0.008,14.191,0.021,13.792,0.017,13.664,0.063
118.942743,0.127,-25.80349,0.205,2,13.321,0.006,13.601,0.006,13.386,0.006,13.348,0.021,13.43,0.04
118.94313,1.358,-25.796529,0.87,2,16.027,0.034,16.866,0.062,16.452,-0,15.87,-0,NA,NA
118.943422,0.462,-26.091712,1.176,2,15.314,0.056,16.233,0.123,15.7,-0,14.928,-0,14.757,-0
118.943675,0.464,-26.018847,0.377,2,15.06,0.019,15.675,0.008,15.309,0,14.908,0.006,14.707,0.051
118.944093,0.586,-25.992046,0.492,2,15.24,-0,NA,NA,16.109,0.028,14.645,0.032,14.033,0.138
118.944858,0.466,-25.788046,0.345,2,14.885,0.017,15.388,0.014,15.063,0.006,14.77,0.006,14.727,0.107
118.946068,1.04,-25.905028,0.586,2,16.283,0.019,17.258,0.405,NA,NA,NA,NA,NA,NA
118.946338,0.615,-25.910188,0.173,2,13.058,0.026,13.754,0.02,13.406,0,12.804,0.029,12.533,0.085
118.946829,0.392,-25.759644,0.137,2,12.599,0,12.666,0,12.547,0.02,12.679,0.03,12.879,0.062
118.94759,0.08,-25.698672,0.084,2,12.687,0.006,13.325,0.006,12.953,0.022,12.476,0.018,12.366,0.079
118.94798,0.356,-25.721066,0.239,2,14.303,0.029,15.045,0.035,14.639,0,14.08,0,13.914,0.038
118.948693,0.313,-26.148341,0.071,2,13.404,0.014,14.881,0.006,14.124,0.014,12.862,0.008,12.278,0.054
118.948829,0.395,-25.940978,0.28,2,14.442,0.025,14.723,0.016,14.5,0.006,14.461,0.042,14.563,0.035
118.948903,0.183,-26.199053,0.06,2,12.678,0.022,13.028,0,12.799,0.008,12.644,0.031,12.67,0.083
118.950433,0.099,-25.740166,0.05,2,10.79,0.01,10.842,0.004,10.732,0.011,10.854,0.028,11.043,0.065
118.951762,0.383,-26.046925,0.622,2,14.815,0.006,16.126,0.008,15.496,0.064,14.298,0.043,13.834,0.03
118.951762,0.738,-25.786041,1.599,2,16.043,0.115,16.99,0.008,16.542,-0,15.939,-0,15.677,-0
118.953063,0.932,-25.839465,0.048,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118.953178,0.62,-26.100869,0.63,2,15.39,0.056,16.006,0.054,15.645,0.039,15.224,0.078,NA,NA
118.953277,0.119,-25.8789,0.076,2,12.739,0.006,12.932,0.01,12.776,0.006,12.778,0.028,12.884,0.085
118.953661,0.102,-25.859576,0.31,2,14.001,0.032,14.294,0,14.096,0.023,13.999,0.058,14.091,0.082
118.9542,0.889,-26.172259,0.751,2,14.917,0.023,15.728,0.006,15.268,0.006,14.68,0.011,14.524,0.195
118.954321,0.096,-25.90376,0.323,2,13.574,0.017,14.072,0.011,13.768,0.006,13.445,0.018,13.355,0.047
118.954405,0.185,-26.125591,0.137,2,14.01,0.026,14.83,0.006,14.388,0.034,13.784,0.053,13.652,0.042
118.954413,0.48,-26.155951,0.921,2,14.691,0.052,16.232,0.006,15.393,0.011,14.05,0.011,13.434,0.059
118.955065,0.799,-26.083881,0.831,2,16.267,-0,17.137,-0.096,16.728,0.023,16.118,0.123,NA,NA
118.955524,0.876,-25.804849,0.509,2,14.969,0.04,15.627,0.056,15.208,0.031,14.823,0.025,14.787,0.062
118.956038,1.127,-25.991852,0.353,2,NA,NA,16.45,-0,16.033,-0.032,15.373,-0,15.049,-0
118.956221,0.391,-25.706179,0.571,2,14.413,0,15.383,0.017,14.857,0.015,14.077,0.056,13.799,0.062
118.957086,0.515,-26.064682,0.603,2,15.45,0.008,16.524,0.086,15.989,0.006,15.149,0.054,14.789,0.023
118.958676,0.268,-25.688987,0.837,2,16.568,0.112,17.076,0.116,16.689,-0,16.575,-0,NA,NA
118.95903,0.38,-25.770078,0.707,2,14.91,0.019,15.17,0.006,14.996,0,14.905,0,14.998,0.042
118.959662,1.354,-25.718626,1.074,2,15.435,-0.051,NA,NA,16.007,-0,NA,NA,14.52,-0
118.95971,0.158,-25.680648,0.172,2,14.104,0,14.692,0.032,14.348,0.016,13.896,0.06,13.789,0.006
118.960158,0.17,-25.757141,0.248,2,13.5,0.008,13.843,0.006,13.6,0,13.458,0.017,13.493,0.048
118.960161,0.927,-25.747797,0.43,2,15.86,0.017,16.399,0.064,16.062,0.008,15.702,0.039,15.668,0.082
118.960253,0.718,-25.718869,0.71,2,NA,NA,16.698,-0,NA,NA,15.054,0.036,NA,NA
118.961394,0.298,-25.713898,0.841,2,15.197,0.034,15.925,0.029,15.523,0.04,15.086,0.043,NA,NA
118.961734,0.904,-25.897041,0.766,2,15.922,0.037,16.54,0.092,16.203,0.022,15.869,0.036,15.466,-0
118.963309,0.072,-26.006071,0.089,2,12.207,0.01,12.704,0.023,12.398,0.022,12.086,0.008,12.035,0.059
118.963639,0.158,-25.958041,0.086,2,11.961,0,13.06,0.006,12.48,0.023,11.594,0.01,11.3,0.073
118.963749,0.471,-26.229129,0.512,2,NA,NA,NA,NA,17.105,0.025,16.362,0.021,16.179,0
118.963866,0.144,-25.971066,0.069,2,11.811,0.008,12.248,0.006,11.986,0.025,11.72,0.012,11.697,0.073
118.964033,0.738,-26.198198,1.01,2,14.401,0.015,15.016,0.017,14.646,0.005,14.296,0,14.371,0.108
118.965188,1.17,-25.870952,0.978,2,15.789,0.034,16.813,0.062,16.219,0.026,15.312,0.022,15.414,-0
118.965608,0.659,-26.151767,0.738,2,15.695,-0,16.407,-0,16.093,0.044,15.424,0.008,15.059,0.082
118.967596,0.099,-25.754047,0.093,2,12.336,0,12.578,0.01,12.38,0.018,12.326,0.014,12.406,0.076
118.968147,0.315,-25.726848,0.225,2,14.074,0.017,14.398,0.022,14.15,0.019,14.044,0.031,14.094,0.079
118.968181,0.108,-26.033717,0.044,2,10.018,0.014,10.699,0.004,10.342,0.026,NA,NA,NA,NA
118.968653,0.431,-25.792856,0.348,2,15.221,0.042,15.567,0.053,15.354,0.015,15.113,0.006,15.032,0.034
118.968926,0.779,-26.175426,0.951,2,13.728,0.034,15.15,0.031,14.409,0.011,13.149,0.008,12.601,0.01
118.969114,0.094,-25.923079,0.108,2,13.188,0.01,13.752,0.006,13.416,0.015,13.03,0.022,12.971,0.09
118.969272,1.356,-26.007263,0.725,2,16.756,0.303,17.206,0.122,16.903,0.15,16.509,0.166,NA,NA
118.969289,0.227,-25.98152,0.338,2,12.347,0.006,13.44,0,12.871,0.021,11.986,0.019,11.676,0.057
118.970096,0.94,-25.706276,0.696,2,15.288,0.008,15.915,0.052,15.567,0.042,15.068,0,15.338,0.062
118.970824,0.371,-25.991898,0.574,2,15.075,0.008,15.581,0.023,15.304,0.014,14.953,0.077,14.945,0.191
118.971013,0.481,-25.759857,0.728,2,14.113,0,14.343,0.021,14.171,0.01,14.161,0.051,14.31,0.028
118.971152,0.223,-25.805304,0.686,2,15.304,0.036,16.501,0.059,15.951,0.015,14.656,0.02,14.071,0.039
118.971312,0.258,-26.098416,0.187,2,14.319,0.006,14.831,0.006,14.521,0.022,14.205,0.017,14.101,0.011
118.971968,1.145,-26.050797,0.788,2,16.575,-0,17.386,-0,16.97,0.052,16.406,0.014,NA,NA
118.972926,0.258,-25.860962,0.326,2,14.781,0.014,15.315,0.028,14.974,0.006,14.692,0.052,14.725,0.048
118.973145,0.876,-25.866941,0.78,2,15.907,0.019,16.724,0.065,16.236,-0,15.621,-0,15.268,-0
118.973247,0.199,-26.211027,0.064,2,12.292,0.017,13.507,0,12.874,0.019,11.864,0.01,11.462,0.057
118.973423,0.49,-26.0803,0.723,2,13.997,0.006,14.275,0,14.072,0,14,0.054,14.122,0.021
118.973609,0.367,-25.811878,0.487,2,15.881,0.006,16.586,0.08,16.182,0,15.672,0.102,NA,NA
118.973638,1.325,-25.881014,1.392,2,16.828,-0,17.516,-0.158,17.299,-0,16.601,-0,NA,NA
118.975687,0.583,-25.679235,0.613,2,15.91,0.044,16.554,0.183,16.159,0.051,15.707,0.008,15.419,-0
118.975796,0.482,-26.00722,0.391,2,14.913,0.052,15.586,0.032,15.232,0.051,14.739,0.01,14.5,0.075
118.976433,0.374,-25.872095,1.102,2,15.701,0.053,16.164,0.017,15.858,0.05,15.571,0.021,15.516,-0
118.976459,1.131,-26.255004,0.811,2,16.01,0.014,16.788,0.011,16.574,0,15.802,0,NA,NA
118.976804,0.433,-26.248913,0.209,2,14.599,0.014,15.15,0.008,14.854,0.017,14.416,0.006,14.287,0.081
118.977305,0,-26.229177,0.007,2,NA,NA,NA,NA,NA,NA,NA,NA,12.082,0.054
118.977678,0.088,-25.662841,0.586,2,12.65,0.01,13.185,0.014,12.864,0.008,12.533,0.006,12.448,0.062
118.978561,0.48,-26.242624,0.328,2,14.222,0.017,14.709,0.016,14.425,0.006,14.118,0.02,14.062,0.023
118.979238,0.356,-26.218399,0.243,2,14.382,0.012,14.964,0.006,14.64,0.021,14.189,0.006,14.09,0.047
118.979454,0.312,-25.798653,1.139,2,16.375,0.061,17.248,0.09,16.698,-0,16.299,-0,NA,NA
118.979484,0.704,-26.022637,0.291,2,15.624,0.045,16.643,0.011,16.113,0,15.314,0.095,15.093,-0
118.980558,1.293,-25.761327,0.582,2,16.344,0.209,17.023,0.154,16.556,0.008,15.982,0.083,NA,NA
118.980693,0.485,-26.03384,0.322,2,15.148,0.02,15.804,0.006,15.433,0.011,14.988,0.057,14.801,0.09
118.980733,0.361,-25.996207,0.146,2,13.402,0.014,13.888,0,13.607,0.008,13.314,0.048,13.255,0.058
118.982153,0.83,-25.69438,0.732,2,16.027,0.05,16.323,0.044,16.105,0.008,16.136,0.1,NA,NA
118.982219,0.342,-26.108247,0.215,2,14.328,0.017,14.906,0.006,14.551,0.03,14.167,0.032,14.019,0.088
118.982663,0.131,-25.845004,0.047,2,12.995,0.006,13.639,0.008,13.256,0.023,12.793,0.021,12.702,0.075
118.982763,0.198,-25.744909,0.065,2,12.93,0.008,12.976,0.006,12.87,0.018,13.021,0.027,13.222,0.037
118.983114,0.416,-26.102063,0.755,2,15.085,0.025,15.771,0.006,15.363,0.008,14.891,0.006,14.826,0.095
118.983395,0.18,-25.634238,0.155,2,12.952,0.021,13.477,0.014,13.152,0.008,12.791,0.014,12.712,0.093
