radeg,raerr,decdeg,decerr,number_of_Obs,Johnson_V,Verr,Johnson_B,B_err,Sloan_g,gerr,Sloan_r,r_err,Sloan_i,i_err
155.64624,0.92,-59.937657,0.883,2,15.293,-0,15.775,-0.048,15.43,0.039,14.88,0.01,14.836,0.076
155.646263,1.162,-59.920477,1.014,2,14.617,0.023,14.969,0.015,14.691,-0,14.627,-0,NA,NA
155.646652,0.9,-59.967343,0.965,3,14.553,0.033,16.069,0.128,15.221,0.008,14.069,0.026,13.544,0.006
155.646654,1.12,-60.464171,0.577,2,15.158,-0,16.104,-0.059,15.628,-0,14.453,-0,14.073,0.023
155.646671,0.907,-60.290142,1.115,2,13.971,0.008,14.659,0.006,14.313,0.108,13.854,0.017,13.925,-0
155.647026,0.965,-59.890264,0.786,2,14.594,0.018,15.273,0.048,14.806,-0,14.405,-0,14.294,-0
155.647399,1.088,-60.132134,0.975,4,12.925,0.031,13.85,0.023,13.304,0.03,12.717,0.083,12.476,0.124
155.648473,0.946,-60.171503,1.713,3,15.672,0.167,16.481,0.032,15.918,-0,15.577,0,NA,NA
155.648713,1.084,-60.477345,0.186,2,NA,NA,NA,NA,16.171,-0,15.87,-0.101,NA,NA
155.648756,1.23,-60.534314,0.451,5,11.598,-0,12.773,-0,12.095,0.031,11.323,0.077,11.071,0.146
155.648867,1.422,-60.41365,1.002,3,15.161,0.037,16.01,0.049,15.65,0.163,15.012,0.12,NA,NA
155.648992,0.912,-60.114686,1.171,4,13.149,0.041,14.619,0.006,13.842,0.039,12.63,0.009,12.139,0.158
155.649,1.213,-60.081798,1.154,4,13.447,0.075,14.857,0.01,14.147,0.03,12.886,0.091,12.116,0.083
155.649369,0.98,-60.321434,0.681,3,14.661,0.021,15.943,0.015,15.186,0.023,14.398,0.108,13.98,0.119
155.649652,1.124,-60.478229,1.348,4,15.826,-0,16.819,-0,16.196,0.054,15.456,0.013,15.129,-0
155.650093,0.771,-60.478964,1.672,2,15.964,-0,16.822,-0,NA,NA,NA,NA,15.341,-0.131
155.650445,1.22,-60.215721,1.382,3,16.806,-0,NA,NA,17.227,0.671,15.876,-0,16.106,0.048
155.650576,0.848,-59.80983,0.964,4,15.077,0.024,15.7,0.006,15.393,0.057,14.856,0.145,14.561,0.11
155.65068,0.832,-59.77193,0.807,3,16.417,-0,17.262,-0,16.901,0.183,16.432,0.468,16.026,0.45
155.65133,1.346,-59.986224,0.564,2,13.587,-0,14.198,-0,13.798,-0,13.557,0.113,NA,NA
155.651476,0.502,-60.16476,1.94,2,NA,NA,NA,NA,NA,NA,14.849,-0,14.356,0.048
155.651516,1.118,-60.406529,0.662,4,15.194,0.023,16.458,0.123,15.694,0.04,14.852,0.162,14.333,-0
155.651606,1.129,-60.053293,1.127,2,16.159,-0,17.515,-0.369,NA,NA,NA,NA,15.54,-0
155.651731,0.885,-60.215995,0.864,2,NA,NA,17.13,-0,NA,NA,15.914,-0.098,15.592,-0
155.652308,1.14,-60.164199,1.044,4,15.491,-0,16.835,-0,16.165,0.029,14.987,0.198,14.428,0.124
155.652373,1.364,-60.370332,0.485,2,14.738,-0,15.964,-0,15.332,-0,14.24,-0,14.254,0.554
155.652904,0.874,-59.896118,1.069,2,NA,NA,NA,NA,14.553,-0,14.128,-0,14.027,0
155.652987,0.876,-59.896175,0.399,2,14.246,0.037,14.942,0.042,14.517,0.011,14.095,0.041,13.962,-0
155.652994,1.002,-60.370423,0.665,3,14.753,0.026,16.023,0.141,15.29,0.075,14.433,0.15,13.995,0.207
155.653069,1.252,-60.31394,1.029,4,15.576,0.037,16.589,0.061,16.092,0.118,15.345,0.216,14.893,0.065
155.653426,1.878,-59.835294,0.382,2,NA,NA,NA,NA,NA,NA,NA,NA,15.347,0.006
155.653628,0.726,-59.835153,1.126,2,NA,NA,NA,NA,NA,NA,15.671,0.045,15.194,0.07
155.653799,1.242,-60.095959,0.826,5,13.783,0.014,15.182,0.026,14.414,0.028,13.368,0.096,12.824,0.103
155.654467,0.315,-59.852762,0.957,2,13.713,-0,14.311,-0.013,13.948,0.019,13.514,0.015,13.417,0.07
155.655184,0.978,-59.852608,0.275,2,13.647,0.05,14.293,0.006,13.924,0.016,13.498,0.016,13.376,0.006
155.655704,0.88,-60.381328,0.864,4,14.323,0.047,15.105,0.052,14.593,0.038,14.204,0.101,13.996,0.121
155.656282,0.763,-59.973793,1.223,2,14.93,-0,15.551,-0.038,15.139,0.041,14.706,0.016,14.64,-0
155.656399,0.498,-59.707563,0.546,2,14.806,0.006,15.562,0.097,15.147,-0,14.604,-0,NA,NA
155.656834,1.544,-60.02415,0.425,2,NA,NA,16.891,-0,16.535,-0.121,16.047,-0,NA,NA
155.657005,0.775,-59.982973,1.313,2,13.486,0.016,13.633,0.008,13.446,-0,NA,NA,NA,NA
155.657017,0.534,-59.707067,0.894,4,14.837,0.008,15.512,0.034,15.072,0,14.571,0.032,14.408,0.073
155.657146,0.957,-59.973217,0.868,3,14.835,0.068,15.474,0.017,15.108,0.023,14.668,0.03,14.545,0.142
155.657224,0.917,-60.121548,1.055,4,13.341,-0,15.031,-0.044,14.141,0.052,12.771,0.077,12.148,0.186
155.657927,0.677,-60.012888,1.001,4,14.806,-0,16.067,-0,15.507,0.09,14.328,0.042,13.901,0.032
155.658076,1.035,-60.125926,1.066,2,15.957,0.053,16.859,0.133,16.332,0.043,15.693,0.114,15.722,0.144
155.658155,1.192,-59.982206,0.655,2,NA,NA,NA,NA,13.414,-0,13.447,0.033,NA,NA
155.658702,0.482,-60.459193,1.658,2,15.415,-0,16.184,0.425,NA,NA,NA,NA,NA,NA
155.659343,1.019,-60.606512,0.63,4,13.752,0.027,14.777,0.033,14.186,0.037,13.466,0.085,13.218,0.12
155.659868,1.303,-60.321323,0.376,2,17.073,-0,17.425,-0,17.081,0.491,16.401,0.185,NA,NA
155.660283,1.004,-60.245639,0.939,3,15.113,0.084,15.919,0.017,NA,NA,NA,NA,14.805,0.012
155.660491,0.819,-59.68601,0.86,2,15.258,0.023,16.235,0.008,15.676,0.075,14.899,0.008,14.704,0.102
155.660854,0.21,-59.771418,0.877,2,15.095,-0,15.975,-0.049,15.448,0.089,14.81,0.016,14.565,0.065
155.660868,1.12,-59.685825,1.094,2,15.194,0.01,16.18,0.105,15.609,-0,14.879,0.056,14.6,0.044
155.660898,1.006,-60.209235,0.959,4,13.486,0.03,14.613,0.023,13.999,0.036,13.163,0.103,12.75,0.094
155.661353,0.208,-59.725332,0.963,2,15.254,-0.037,NA,NA,15.619,0.063,14.996,0.012,14.701,0.095
155.661528,1.021,-59.771248,0.842,2,15.112,0.093,15.895,0.077,15.417,0.084,14.84,0.127,14.666,0.174
155.661596,0.86,-60.490598,0.676,4,13.985,0.017,14.499,0.011,14.166,0.016,13.932,0.086,13.888,0.161
155.661908,1.235,-59.725167,1.118,3,15.334,0.051,15.95,0.075,15.557,0.015,15.007,0.016,14.754,0.019
155.662062,1.02,-60.469257,0.652,4,14.854,0.043,16.317,0.082,15.525,0.02,14.426,0.107,13.897,0.097
155.66207,1.104,-60.21574,0.803,4,12.609,0.022,13.687,0.022,13.072,0.036,12.393,0.117,12.024,0.112
155.662107,1.539,-60.278849,0.82,2,15.685,-0,16.136,-0,NA,NA,15.74,-0.093,15.469,-0
155.662563,0.713,-60.245419,0.672,2,NA,NA,NA,NA,15.432,0,15.111,0.037,14.974,0.051
155.662629,0.978,-60.278897,0.552,3,NA,NA,NA,NA,15.8,0.031,15.579,0.048,15.409,-0
155.662746,0.265,-59.739558,0.459,2,13.516,-0,14.077,-0.01,13.744,0.015,13.335,0.014,13.156,0.029
155.662848,1.187,-60.548239,0.636,4,13.175,0.011,13.861,0.037,13.441,0.026,13.029,0.077,12.868,0.125
155.662949,0.59,-59.818676,0.998,2,14.61,-0,15.501,-0.033,14.934,0.044,14.399,0.048,14.136,0.039
155.663023,0.985,-59.926161,0.771,2,13.832,-0,14.319,-0.014,14.01,0.015,13.677,-0,13.458,-0
155.663293,1.545,-60.30266,1.111,2,NA,NA,NA,NA,15.068,-0,15.063,-0,14.878,0.162
155.663422,0.922,-59.739352,0.23,2,13.473,0.01,14.064,0.006,13.718,0.011,13.331,0.027,13.184,0
155.663488,1.19,-59.925775,0.564,2,13.796,0.042,14.301,0.015,13.993,-0,13.663,0.042,13.638,0.006
155.663575,0.825,-59.818454,0.602,2,14.62,0.008,15.378,0.029,14.915,0,14.356,0.033,14.122,0.098
155.663664,0.306,-59.791858,0.6,2,13.127,-0,13.62,-0.008,13.301,0.018,12.934,0.026,12.796,0.04
155.663814,0.706,-59.877155,0.45,2,14.225,-0,15.079,-0.024,14.571,0.029,13.944,0.042,13.737,-0
155.664066,1.031,-60.10246,0.779,4,15.249,0.082,16.262,0.058,15.665,0.019,14.958,0.027,14.735,0.081
155.664295,0.765,-59.79173,0.872,2,13.042,0.035,13.61,0.016,13.268,0.009,12.923,0.009,12.797,0.02
155.664515,0.722,-60.131485,1.207,3,15.09,0.092,16.063,0.04,15.498,-0,14.714,-0,14.456,-0
155.66458,0.905,-59.876825,0.606,3,14.226,0.006,15.021,0.006,14.585,0.014,13.94,0.052,13.742,0.033
155.665306,1.008,-60.484657,0.836,3,15.227,-0,16.628,-0,15.969,0.075,14.741,0.039,14.213,0.077
155.665692,0.677,-59.82652,0.867,2,14.898,-0,16.149,-0,15.515,0.082,14.356,0.048,13.794,0.045
155.665735,0.846,-60.228108,0.601,2,NA,NA,NA,NA,NA,NA,16.467,-0,16.784,-0.477
155.665779,0.398,-59.665271,0.712,2,14.71,-0,15.259,-0.026,14.889,0.006,14.576,0.03,NA,NA
155.66602,0.709,-60.066241,1.282,2,13.579,-0,14.577,-0,14.077,0.091,13.325,-0,NA,NA
155.666141,1.199,-60.450565,0.573,5,13.973,0.029,14.577,0.018,14.21,0.039,13.938,0.167,13.694,0.047
155.666195,1.146,-60.043651,0.935,5,13.945,0.027,14.61,0.037,14.209,0.021,13.813,0.088,13.674,0.146
155.666231,0.541,-59.983534,1.187,2,12.409,-0,14.204,0.006,13.271,0.037,11.716,0.027,10.962,0.038
155.666464,1.316,-60.418686,0.519,5,13.434,0.023,13.995,0.022,13.648,0.028,13.39,0.159,13.258,0.13
155.666477,1.233,-59.82631,0.671,2,NA,NA,NA,NA,15.43,0.026,14.369,0.072,13.843,0.04
155.666537,0.836,-59.665044,0.724,2,14.697,0.049,15.167,0.013,14.835,0.017,14.579,0.03,14.483,0.029
155.666561,1.029,-60.357156,0.719,4,14.545,0.048,15.335,0.048,14.897,0.03,14.344,0.113,14.137,0.077
155.666866,0.871,-59.983275,0.722,3,12.391,0.036,14.202,0.021,13.302,0.018,11.725,0.017,10.985,0.004
155.667191,0.883,-59.664734,1.35,2,NA,NA,NA,NA,NA,NA,NA,NA,14.532,0.08
155.667706,0.627,-59.915519,0.623,2,15.171,-0,15.926,-0.056,15.484,0.008,14.917,0.04,14.735,-0
155.668018,1.615,-60.179331,0.599,3,NA,NA,NA,NA,16.525,0.198,15.755,0.045,NA,NA
155.668143,0.728,-60.160554,0.835,4,14.956,-0,16.846,-0,15.921,0.068,14.026,0.008,12.812,0.045
155.668408,0.718,-59.915383,0.947,2,15.132,0.044,15.89,0.006,15.422,-0,14.993,-0,NA,NA
155.668447,1.15,-60.002412,0.865,4,14.895,0.043,15.544,0.061,15.155,0.011,14.782,0.029,14.668,0.073
155.669086,1.337,-60.433003,0.349,2,NA,NA,NA,NA,NA,NA,NA,NA,11.404,-0.006
155.669234,0.945,-60.326221,0.574,4,14.28,0.044,15.488,0.039,14.814,0.029,13.899,0.111,13.577,0.183
155.66946,1.011,-60.384064,0.711,3,13.924,0.056,14.448,0.028,14.143,0.014,13.77,0.016,13.574,0.064
155.67015,0.996,-60.432776,0.712,5,12.051,0.022,13.055,0.009,12.475,0.03,11.82,0.092,11.558,0.127
155.670588,0.85,-59.698407,1.011,2,15.158,-0,15.87,-0.046,15.471,0.015,15.043,0.029,14.781,0.016
155.670798,1.089,-60.195904,0.951,4,11.371,0.035,11.463,0.012,11.303,0.073,11.561,0.099,11.707,0.126
155.670954,1.031,-60.259084,0.996,4,12.769,0.034,13.313,0.017,NA,NA,NA,NA,NA,NA
155.670954,1.508,-60.114745,0.69,2,14.66,0.036,15.415,0.242,NA,NA,NA,NA,NA,NA
155.671281,0.797,-59.698173,0.839,2,15.18,0.029,15.826,0.081,15.416,0.017,15.067,0.017,14.812,0.061
155.671945,0.52,-59.707506,0.599,2,NA,NA,NA,NA,12.48,0.029,12.454,0.032,12.494,0.032
155.671954,0.635,-59.971598,1.097,2,13.655,-0.011,14.798,-0,14.218,0.032,13.18,0.034,12.546,0.026
155.67242,0.93,-60.078454,1.428,3,15.179,-0,15.575,-0.045,15.225,-0,NA,NA,15.042,-0
155.67242,1.03,-59.707391,0.677,4,12.425,0.049,12.653,0.022,12.447,0,12.409,0.039,12.49,0.052
155.672508,0.865,-59.97142,1.051,4,13.632,0.036,14.837,0.024,14.202,0.037,13.152,0.026,12.579,0.006
155.674004,1.539,-60.078173,0.7,2,NA,NA,NA,NA,NA,NA,15.467,-0,15.086,-0.12
155.674011,1.243,-59.853668,0.648,3,NA,NA,16.107,-0,NA,NA,15.27,0.063,NA,NA
155.674306,1.155,-60.470279,0.799,2,16.122,-0,16.86,-0,16.328,-0.11,16.006,-0,15.93,-0
155.67452,1.257,-60.501772,0.577,4,14.155,0.045,15.503,0.034,14.788,0.045,13.782,0.131,13.301,0.171
155.675105,0.317,-59.870397,0.93,2,15.396,-0,16.138,-0.06,15.704,0.034,15.271,0.073,14.988,0.042
155.675178,1.13,-59.853129,0.281,2,15.413,-0,16.022,-0,15.72,0.006,NA,NA,14.921,-0
155.675765,1.355,-59.870186,0.762,2,15.432,0.055,16.075,0.068,15.714,0.103,15.097,0.025,15.005,0.107
155.676156,0.731,-59.884656,1.08,2,14.274,-0,15.123,-0.024,14.63,0.047,14.002,0.034,13.783,0.076
155.67677,0.708,-59.884516,0.401,2,14.216,0.039,15.047,0.005,14.608,0.005,13.989,0.044,13.716,0.068
155.676943,1.12,-60.121898,1.095,2,15.71,-0,16.759,-0.192,16.141,0.028,15.643,0.249,NA,NA
155.677989,1.55,-60.486529,0.932,2,16.689,-0,17.642,-0.264,17.072,-0,16.698,-0,16.789,-0
155.678015,1.445,-60.252439,0.831,2,15.249,-0,16.041,-0,15.555,-0,15.135,0,NA,NA
155.678884,0.348,-59.757313,0.927,2,11.467,-0,13.241,-0.006,12.296,0.037,10.725,0.031,NA,NA
155.679127,0.434,-60.252459,0.932,2,15.25,-0,15.852,-0,15.576,0.052,15.001,-0,NA,NA
155.679203,1.009,-60.227305,0.933,4,12.43,0.034,12.831,0.013,12.534,0.021,12.442,0.116,12.422,0.102
155.67928,0.302,-59.73849,0.526,2,NA,NA,NA,NA,16.477,0.03,14.579,0,13.525,0.034
155.679598,0.747,-59.757167,0.578,3,11.406,0.036,13.235,0.008,12.307,0.037,10.752,0.006,NA,NA
155.679882,1.005,-60.543391,0.549,4,13.912,0.027,15.148,0.024,14.491,0.025,13.572,0.08,13.212,0.128
155.680177,1.113,-59.738429,0.3,2,NA,NA,NA,NA,16.354,-0,14.625,-0,13.649,0.018
155.680398,0.436,-59.820751,0.535,2,14.339,-0.019,NA,NA,14.494,0.012,14.179,0.048,14.132,0.045
155.680499,0.68,-60.445943,0.988,3,14.76,0.039,15.154,0.017,14.885,0.006,14.696,0.035,NA,NA
155.680584,1.098,-60.474943,0.489,2,15.305,-0,16.234,-0,15.586,-0.029,NA,NA,NA,NA
155.680992,0.948,-59.688203,0.6,2,NA,NA,NA,NA,14.781,0.03,14.166,0.041,13.915,0.079
155.681107,0.83,-59.820513,0.744,4,14.263,0.017,14.793,0.024,14.46,0,14.178,0.024,14.112,0.093
155.681281,0.869,-59.688141,0.569,3,14.46,0.085,15.133,0.052,14.722,-0,14.115,-0,13.86,0.049
155.681575,0.661,-59.680915,0.809,3,15.371,-0,16.966,-0,16.095,0.027,14.712,0.037,13.959,0.035
155.681659,0.853,-60.234406,0.916,4,14.099,0.036,14.867,0.027,14.409,0.019,13.954,0.133,13.811,0.114
155.681693,1.323,-60.393396,0.981,2,15.231,-0,16.374,-0,15.723,0.043,15.012,0.039,NA,NA
155.681878,1.081,-60.571164,0.565,4,14.685,0.042,15.192,0.034,14.846,0.008,14.564,0.105,14.493,0.106
155.681945,0.951,-59.927564,0.845,4,14.438,0.023,15.196,0.074,14.778,0.027,14.227,0.029,14.034,0.029
155.682508,1.324,-60.005138,0.586,2,15.7,-0,16.534,-0.137,16.156,0.028,15.418,-0,15.092,-0
155.682656,0.693,-60.013235,0.871,3,14.308,0.047,14.917,0.015,14.543,0.005,14.136,0.038,14.051,0.021
155.682785,1.062,-60.18769,0.937,5,12.451,0.036,12.976,0.021,12.631,0.017,12.413,0.105,12.287,0.095
155.6829,0.917,-60.275138,0.574,4,13.307,0.027,13.745,0.012,13.438,0.026,13.287,0.102,13.254,0.133
155.683199,1.047,-60.141384,1.419,4,14.951,0.061,15.651,0.059,15.261,0.031,14.855,0.174,14.634,0.113
155.683895,1.228,-60.38653,0.52,5,12.093,0.025,13.71,0.018,12.851,0.026,11.61,0.157,11.048,0.108
155.684611,0.794,-59.911079,1.039,2,13.948,0,14.184,-0,13.985,0.018,13.929,0.036,13.958,0.033
155.684735,0.824,-60.522714,0.722,4,13.956,0.033,15.731,0.02,14.799,0.025,13.357,0.074,12.705,0.129
155.684778,1.481,-60.038665,0.5,2,NA,NA,NA,NA,NA,NA,NA,NA,13.925,0.049
155.685167,1.013,-59.91085,0.871,2,NA,NA,14.184,-0,13.909,-0,13.903,-0,13.775,0.008
155.686045,2.078,-60.429854,0.102,2,NA,NA,NA,NA,NA,NA,NA,NA,13.016,0.226
155.686177,0.887,-60.038401,0.954,5,14.102,0.044,14.63,0.02,14.307,0.034,14.041,0.13,14.057,0.217
155.6863,1.329,-60.593002,0.924,2,15.538,-0,16.655,-0,16.145,-0.068,14.876,-0,14.339,-0
155.686431,1.562,-60.037878,0.38,2,NA,NA,NA,NA,14.262,-0.01,NA,NA,NA,NA
155.686439,0.726,-60.381345,1.048,4,13.572,0.029,13.829,0.019,13.641,0.024,13.505,0.074,13.303,-0
155.686588,1.118,-60.405512,0.375,3,14.788,0,15.103,0.017,14.847,-0,15.01,-0,NA,NA
155.686706,1.036,-60.02735,0.97,4,12.404,0.019,13.466,0.017,12.88,0.031,12.122,0.095,11.78,0.11
155.687316,1.031,-60.451568,0.48,5,12.558,0.037,13.626,0.013,13.042,0.048,12.27,0.088,11.954,0.12
155.6878,1.153,-60.53568,0.656,4,14.563,0.019,15.262,0.006,14.815,0.02,14.376,0.089,14.269,0.191
155.687812,1.186,-60.154548,1.211,4,14.957,0.073,15.66,0.006,15.328,0.107,14.722,0.083,NA,NA
155.688002,0.405,-60.153407,1.352,3,NA,NA,NA,NA,15.468,0.034,14.383,0.103,NA,NA
155.688536,0.463,-59.704074,0.6,2,14.524,-0,15.299,-0.027,14.856,0.05,14.236,0.052,14.009,0.085
155.688954,1.199,-60.501356,0.457,5,11.254,0.031,12.942,0.018,12.047,0.038,10.722,0.06,10.11,0.101
155.688994,0.45,-60.152171,0.518,2,NA,NA,NA,NA,NA,NA,NA,NA,13.05,0.014
155.689241,0.9,-60.496428,0.837,2,14.157,0.038,14.957,0.041,14.674,-0,14.003,-0,NA,NA
155.689244,0.898,-59.70397,0.428,2,14.448,0.06,15.326,0.048,14.816,0.017,14.251,0.035,14.013,0.014
155.689394,1.09,-60.465461,0.581,4,14.282,0.021,14.753,0.024,14.43,0.009,14.257,0.106,14.208,0.119
155.69034,0.424,-59.807375,1.147,2,NA,NA,NA,NA,14.255,-0,13.847,0.008,13.75,0.036
155.69036,0.911,-60.563721,0.623,2,14.106,-0,14.625,-0,14.291,-0,13.974,-0,14.153,0.327
155.690718,1.097,-60.411151,0.581,3,NA,NA,NA,NA,NA,NA,12.725,-0.006,12.541,0.272
155.690905,1.061,-59.807445,0.887,3,14.019,0.089,14.627,0.043,14.239,0.039,13.873,0.084,13.687,0.065
155.691109,0.814,-60.563863,0.56,3,14.1,0.04,14.608,0.01,14.274,0.038,14.034,0.117,13.906,0.039
155.691329,1.147,-60.22492,1.001,2,14.685,-0,15.444,-0.035,15.031,0,14.486,0.1,14.13,0.046
155.691682,0.971,-60.094673,0.874,4,11.398,0.025,11.614,0.014,11.493,0.118,11.429,0.032,11.507,0.104
155.691845,0.45,-59.828764,1.014,2,14.86,-0,15.708,-0.041,15.318,0,14.269,0.052,12.545,0.01
155.692118,0.697,-60.076617,0.933,4,11.545,0.077,11.72,0.017,11.539,0.024,11.657,0.139,11.723,0.131
155.692259,0.745,-59.801631,0.298,2,NA,NA,NA,NA,16.457,0.187,15.79,0.006,NA,NA
155.692432,0.52,-59.730199,0.716,2,13.655,0.006,14.595,0.006,14.105,0.031,13.313,0.01,12.896,0.035
155.692672,0.827,-59.828442,0.96,2,15.014,0.108,15.709,0.061,15.263,0.006,14.575,0.055,13.065,0.017
155.692888,0.69,-59.987168,0.733,2,NA,NA,NA,NA,NA,NA,14.423,-0,14.253,-0.049
155.693087,0.974,-59.729887,0.835,2,13.637,0.037,14.555,0.008,14.048,0.015,13.315,0.055,12.917,0.037
155.693468,1.219,-60.104394,1.014,2,15.045,-0,15.795,-0.089,15.425,-0,14.771,-0,14.628,0.149
155.693473,1.026,-59.98727,0.363,2,14.649,0.021,15.345,0.017,14.959,0.043,14.461,0.006,14.229,0.023
155.694121,0.304,-59.714222,0.605,3,13.258,-0,13.503,-0.007,13.305,0.006,13.281,0.008,13.301,0.015
155.694722,0.932,-59.714064,0.273,3,13.229,0.042,13.484,0.01,13.268,0.006,13.239,0.019,13.284,0.026
155.694771,0.8,-59.755438,0.871,3,13.382,0.063,14.029,0.054,13.677,0.077,13.169,0.091,NA,NA
155.695084,0.73,-59.931541,0.907,2,14.62,-0,15.112,-0.024,14.798,0,14.47,0.061,14.401,0.067
155.695513,0.941,-59.86522,0.684,4,13.692,0.063,14.313,0.036,13.931,0.033,13.524,0.03,13.422,0.065
155.695892,0.4,-59.697209,0.915,2,15.059,0.01,16.712,0.022,15.878,0.018,14.463,0.034,13.757,0.048
155.695909,1.232,-59.931059,1.004,3,14.58,0.048,15.051,0.04,14.751,0.019,14.506,0.036,14.399,0.055
155.696233,0.866,-60.000485,0.584,5,13.355,0.023,14.594,0.008,13.943,0.012,12.932,0.008,12.468,0.05
155.696452,0.804,-59.696856,0.523,2,15.011,0.057,16.702,0.086,15.878,-0,14.462,0.01,13.776,0.031
155.697151,1.106,-59.789006,0.479,2,NA,NA,16.043,-0.052,14.944,-0,13.066,-0,10.751,-0
155.697341,1.724,-60.418105,0.754,2,15.709,0.138,16.602,0.09,NA,NA,NA,NA,NA,NA
155.697447,0.846,-59.788946,1.096,2,14.049,-0.015,NA,NA,15.026,-0,13.044,-0,10.763,0.116
155.698283,0.839,-59.788813,0.289,2,13.885,-0,15.827,-0,14.98,0.254,13.092,0.163,10.819,0.174
155.698306,1.32,-60.120461,1.01,3,15.906,0.087,16.968,0.191,16.253,-0,15.951,-0,15.933,-0
155.699916,0.166,-60.120431,1.275,2,16.04,-0,NA,NA,16.3,0,16.438,0,NA,NA
155.700526,1.218,-60.197928,0.775,2,14.476,-0,15.085,-0,NA,NA,NA,NA,14.392,0.037
155.70104,0.792,-59.950168,1.369,2,13.125,-0.007,13.912,-0,13.501,-0,12.832,0,NA,NA
155.701696,0.751,-59.977427,1.24,2,NA,NA,NA,NA,15.264,-0,14.138,0.024,13.698,0.067
155.701766,0.937,-59.94991,1.167,4,13.126,0.025,13.906,0.005,13.46,0.022,12.838,0.006,11.903,0.067
155.701856,0.377,-59.801818,1.014,2,13.094,-0,13.532,-0.007,13.255,0.02,12.92,0,12.78,0.05
155.701894,0.762,-60.044545,1.265,4,15.022,0.099,15.69,0.067,15.32,0.026,14.87,0.201,14.698,0.12
155.702233,0.966,-59.977319,0.272,2,14.688,-0,16.049,-0,15.298,0.008,14.179,0.011,13.626,0.034
155.702252,0.943,-60.182507,0.823,4,14.219,0.049,14.696,0.011,14.366,0.007,14.165,0.097,14.085,0.103
155.702529,0.94,-59.801629,0.186,2,13.026,0.04,13.545,0.006,13.236,0,12.912,0.041,12.754,0.008
155.702809,0.899,-59.764326,0.863,2,15.41,0.016,16.132,0.04,15.686,0,15.15,0,NA,NA
155.703618,1.432,-60.38526,0.534,2,15.036,-0,16.615,-0.112,15.664,0.006,14.496,0.017,14,0
155.703794,1.045,-60.272161,1.441,4,15.554,0.109,16.271,0.143,15.864,-0,15.42,0.062,15.202,0.236
155.70398,0.777,-60.438325,0.585,4,13.962,0.017,14.568,0.015,14.172,0.033,13.936,0.12,13.9,0.224
155.704242,0.899,-60.013003,1.053,3,15.749,-0,16.119,-0,NA,NA,15.537,-0.067,15.346,0.098
155.704701,1.267,-59.730354,1.221,2,15.986,-0,18.022,-0.299,16.956,-0,15.455,-0,NA,NA
155.704775,0.348,-59.776744,0.915,2,12.716,-0,13.103,-0.006,12.83,0.006,12.638,0.031,12.621,0.059
155.704883,1.375,-60.200371,1.04,4,14.256,0.194,14.944,0.066,14.444,0.102,14.131,0.127,14.037,0.131
155.70547,0.954,-59.776604,0.177,2,12.67,0.015,13.111,0.014,12.809,0.012,12.616,0.023,12.579,0.017
155.705598,1.095,-60.053225,0.838,4,13.463,0.035,13.851,0.02,13.579,0.021,13.459,0.097,13.376,0.126
155.705686,0.482,-60.200557,1.435,3,14.094,-0.024,14.711,-0,14.375,-0,NA,NA,13.951,-0
155.70591,1.265,-60.0358,0.734,3,15.329,0.027,15.824,0.006,15.527,0,14.976,0.103,14.615,-0
155.706163,0.711,-60.3927,1.363,4,14.144,0.075,15.739,0.029,14.816,0.023,13.687,0.095,13.166,0.114
155.70645,0.82,-59.82216,1.007,2,13.367,0.079,13.802,0.101,13.566,-0,NA,NA,NA,NA
155.706581,0.69,-59.649201,0.787,2,14.976,0.006,15.7,0.016,15.306,-0,14.765,-0,14.477,0.023
155.706654,1.268,-60.294979,0.568,5,12.426,0.023,13.69,0.02,13.004,0.045,12.074,0.129,11.677,0.127
155.70691,0.811,-60.507177,0.703,4,14.186,0.012,14.862,0.025,14.479,0.026,14.042,0.105,13.837,0.046
155.706972,1.338,-60.518107,0.721,4,14.333,0.06,15.007,0.02,14.591,0.019,14.222,0.131,14.055,0.161
155.70725,0.761,-59.821686,1.111,2,13.288,0.063,13.693,0.031,13.408,0.035,13.074,0.112,12.632,-0
155.707287,1.036,-59.649009,0.398,2,14.942,0.029,15.688,0.028,15.276,0.022,14.716,0.023,14.576,0.116
155.70781,1.001,-60.035005,1.021,3,15.286,-0,15.896,0.01,15.482,0.022,15.318,0.006,14.776,0
155.70889,0.777,-60.145373,0.835,2,NA,NA,NA,NA,16.271,-0.101,15.399,-0,14.933,-0
155.708993,1.147,-59.889928,0.185,2,13.686,0.011,13.981,0.015,13.742,-0,13.709,0.012,13.786,0
155.709272,0.827,-60.446908,0.961,4,14.607,0.07,15.545,0.042,15.052,0.056,14.395,0.167,14.033,0.029
155.709338,0.477,-59.691813,1.111,2,13.441,-0,14.151,-0.011,13.739,-0,13.222,-0,13.047,0.077
155.709852,1.061,-60.268577,1.183,4,14.847,0.058,15.56,0.132,15.054,0.063,14.679,0.162,14.487,0.081
155.709994,1.014,-59.691711,0.208,2,13.402,0.051,14.122,0.006,13.711,0,13.203,0.017,13.036,0.051
155.710062,1.345,-60.279625,0.98,3,15.166,0.071,15.713,0.013,15.402,0,14.899,-0,NA,NA
155.711445,0.955,-60.610785,0.715,4,14.958,0.041,15.901,0.015,15.407,0.047,14.778,0.111,14.487,0.256
